,args,app,clusters,cores,warps,threads,l2cache,l3cache,driver,perf,instrs,cycles,IPC,ibuffer_stalls,scoreboard_stalls,alu_unit_stalls,lsu_unit_stalls,csr_unit_stalls,fpu_unit_stalls,gpu_unit_stalls,loads,stores,branches,icache_reads,icache_read_misses,icache_hit_ratio_perc,dcache_reads,dcache_writes,dcache_read_misses,dcache_read_hit_ratio_perc,dcache_write_misses,dcache_write_hit_ratio_perc,dcache_bank_stalls,dcache_utilization,dcache_mshr_stalls,smem_reads,smem_writes,smem_bank_stalls,smem_utilization,memory_requests,memory_reads,memory_writes,memory_average_latency
875,-n2048,vecadd,1,1,4,16,False,False,simx,True,127044,18974,6.695689,5282,8023,0,727,0,0,0,45928,2531,16787,,69,99,5790,2097,437,92,2092,0,3072,71,1525,1318,423,0,100,2488,367,2121,91
876,-n4096,vecadd,1,1,4,16,False,False,simx,True,249924,42844,5.833349,18517,23739,0,687,0,0,0,90984,4579,33171,,68,99,11550,4145,4570,60,4140,0,18541,45,3979,2214,423,0,100,8650,4481,4169,44
877,-n8192,vecadd,1,1,4,16,False,False,simx,True,495684,95861,5.170862,51361,89718,0,1147,0,0,0,181096,8675,65939,,69,99,23070,8241,15611,32,8236,0,85794,26,222212,4006,423,0,100,23774,15509,8265,38
878,-n128,vecadd,1,1,4,32,False,False,simx,True,15633,3868,4.041624,74,497,0,16,0,0,0,4520,995,1763,,71,91,338,177,139,58,172,2,759,40,608,834,807,0,100,265,64,201,21
879,-n2048,vecadd,1,1,4,32,False,False,simx,True,130836,11041,11.850014,2526,4529,0,2363,0,0,0,46760,2915,17123,,71,98,4958,2097,439,91,2092,0,0,100,0,1254,807,0,100,2487,366,2121,68
880,-n4096,vecadd,1,1,4,32,False,False,simx,True,253716,35367,7.173806,21650,27800,0,4586,0,0,0,91816,4963,33507,,69,99,9886,4145,4623,53,4140,0,6159,69,6341,1702,807,0,100,8636,4467,4169,112
881,-n8192,vecadd,1,1,4,32,False,False,simx,True,499476,87983,5.67696,63752,72823,0,1903,0,0,0,181928,9059,66275,,68,99,19742,8241,16615,15,8236,0,36958,43,59609,2598,807,0,100,24710,16445,8265,116
882,-n128,vecadd,1,1,8,2,False,False,simx,True,9022,8404,1.073536,146,869,0,0,0,0,0,3064,327,1173,,109,97,1130,177,84,92,172,2,127,91,0,598,139,0,100,280,79,201,17
883,-n2048,vecadd,1,1,8,2,False,False,simx,True,124222,83778,1.482752,1966,8467,0,588,0,0,0,45304,2247,16533,,105,99,17450,2097,444,97,2092,0,3247,85,19,7318,139,0,100,2489,368,2121,23
884,-n4096,vecadd,1,1,8,2,False,False,simx,True,247102,172905,1.42912,17199,54598,0,749,0,0,0,90360,4295,32917,,105,99,34858,4145,4739,86,4140,0,6238,86,17,14486,139,0,100,8767,4598,4169,19
885,-n8192,vecadd,1,1,8,2,False,False,simx,True,492862,354431,1.390573,41049,157453,0,211,0,0,0,180472,8391,65685,,105,99,69674,8241,13362,80,8236,0,11889,86,1016,28822,139,0,100,21500,13235,8265,19
886,-n128,vecadd,1,1,8,4,False,False,simx,True,9968,5954,1.674169,119,751,0,0,0,0,0,3272,423,1255,,109,96,714,177,105,85,172,2,297,75,0,470,235,0,100,272,71,201,17
887,-n2048,vecadd,1,1,8,4,False,False,simx,True,125168,43060,2.906828,2438,9526,0,211,0,0,0,45512,2343,16615,,105,99,10794,2097,421,96,2092,0,9473,57,101,3830,235,0,100,2489,368,2121,23
888,-n4096,vecadd,1,1,8,4,False,False,simx,True,248048,99190,2.500736,17220,77999,0,294,0,0,0,90568,4391,32999,,107,99,21546,4145,4708,78,4140,0,18683,57,738,7414,235,0,100,8803,4634,4169,19
889,-n8192,vecadd,1,1,8,4,False,False,simx,True,493808,206187,2.394952,42140,145799,0,2356,0,0,0,180680,8487,65767,,105,99,43050,8241,13821,67,8236,0,36269,58,5085,14582,235,0,100,21938,13673,8265,26
890,-n128,vecadd,1,1,8,8,False,False,simx,True,11860,4693,2.527168,107,744,0,0,0,0,0,3688,615,1419,,110,94,506,177,160,68,172,2,449,60,0,550,427,0,100,268,67,201,20
891,-n2048,vecadd,1,1,8,8,False,False,simx,True,127060,26315,4.828425,3726,7427,0,316,0,0,0,45928,2535,16779,,107,99,7466,2097,418,94,2092,0,3144,75,398,2230,427,0,100,2489,368,2121,71
892,-n4096,vecadd,1,1,8,8,False,False,simx,True,249940,56605,4.415511,15040,44476,0,360,0,0,0,90984,4583,33163,,107,99,14890,4145,4649,68,4140,0,18514,50,1766,4022,427,0,100,8708,4539,4169,45
893,-n8192,vecadd,1,1,8,8,False,False,simx,True,495700,123515,4.013278,46363,104647,0,331,0,0,0,181096,8679,65931,,105,99,29738,8241,14492,51,8236,0,85800,30,12165,7606,427,0,100,22646,14381,8265,28
894,-n128,vecadd,1,1,8,16,False,False,simx,True,15641,4157,3.762569,154,671,0,0,0,0,0,4520,999,1747,,111,91,402,177,270,32,172,2,752,43,0,878,811,0,100,265,64,201,21
895,-n2048,vecadd,1,1,8,16,False,False,simx,True,130844,15012,8.715961,2039,4656,0,1138,0,0,0,46760,2919,17107,,107,98,5802,2097,420,92,2092,0,0,100,0,1718,811,0,100,2489,368,2121,60
896,-n4096,vecadd,1,1,8,16,False,False,simx,True,253724,41586,6.101188,20050,40493,0,694,0,0,0,91816,4967,33491,,105,99,11562,4145,4657,59,4140,0,6163,71,1720,2614,811,0,100,8708,4539,4169,99
897,-n8192,vecadd,1,1,8,16,False,False,simx,True,499484,93854,5.321926,51852,157547,0,1514,0,0,0,181928,9063,66259,,105,99,23082,8241,14397,37,8236,0,36336,46,118173,4406,811,0,100,22485,14220,8265,125
898,-n128,vecadd,1,1,8,32,False,False,simx,True,16919,3849,4.395687,65,435,0,0,0,0,0,4520,995,1891,,79,91,338,177,267,21,172,2,656,43,0,834,807,0,100,265,64,201,20
899,-n2048,vecadd,1,1,8,32,False,False,simx,True,138412,10628,13.023335,2429,5525,0,5385,0,0,0,48424,3687,17763,,110,97,4970,2097,668,86,2092,0,1874,79,0,2038,1579,0,100,2457,336,2121,76
900,-n4096,vecadd,1,1,8,32,False,False,simx,True,261292,24027,10.874932,11165,22838,0,689,0,0,0,93480,5735,34147,,105,98,9898,4145,4724,52,4140,0,0,100,0,2486,1579,0,100,8762,4593,4169,81
901,-n8192,vecadd,1,1,8,32,False,False,simx,True,507052,82430,6.151304,61230,123712,0,612,0,0,0,183592,9831,66915,,105,99,19754,8241,15359,22,8236,0,12349,69,27239,3382,1579,0,100,23404,15139,8265,226
902,-n128,vecadd,1,1,16,2,False,False,simx,True,10014,8490,1.179505,181,993,0,0,0,0,0,3272,431,1253,,196,96,1154,177,111,90,172,2,102,92,0,726,243,0,100,272,71,201,18
903,-n2048,vecadd,1,1,16,2,False,False,simx,True,125214,76159,1.644113,1739,14122,0,0,0,0,0,45512,2351,16613,,192,99,17474,2097,475,97,2092,0,3463,84,32,7446,243,0,100,2489,368,2121,35
904,-n4096,vecadd,1,1,16,2,False,False,simx,True,248094,158323,1.567012,13301,115555,0,0,0,0,0,90568,4399,32997,,191,99,34882,4145,5230,85,4140,0,6781,85,2,14614,243,0,100,9359,5190,4169,26
905,-n8192,vecadd,1,1,16,2,False,False,simx,True,493854,314470,1.570433,31311,283319,0,0,0,0,0,180680,8495,65765,,194,99,69698,8241,15491,77,8236,0,12851,85,1533,28950,243,0,100,23571,15306,8265,27
906,-n128,vecadd,1,1,16,4,False,False,simx,True,11904,6313,1.885633,163,995,0,0,0,0,0,3688,623,1415,,196,94,738,177,165,77,172,2,202,81,0,694,435,0,100,268,67,201,19
907,-n2048,vecadd,1,1,16,4,False,False,simx,True,127104,41822,3.039166,2313,12796,0,1419,0,0,0,45928,2543,16775,,194,99,10818,2097,490,95,2092,0,3214,80,209,4054,435,0,100,2489,368,2121,79
908,-n4096,vecadd,1,1,16,4,False,False,simx,True,249984,98171,2.546414,23934,238228,0,0,0,0,0,90984,4591,33159,,196,99,21570,4145,6265,70,4140,0,19570,56,142,7638,435,0,100,10412,6243,4169,26
909,-n8192,vecadd,1,1,16,4,False,False,simx,True,495744,198149,2.501875,50026,466698,0,0,0,0,0,181096,8687,65927,,194,99,43074,8241,15948,62,8236,0,37830,57,1152,14806,435,0,100,23898,15633,8265,26
910,-n128,vecadd,1,1,16,8,False,False,simx,True,15681,5196,3.017898,61,935,0,0,0,0,0,4520,1007,1739,,198,91,530,177,262,50,172,2,361,66,0,966,819,0,100,265,64,201,19
911,-n2048,vecadd,1,1,16,8,False,False,simx,True,130884,23022,5.685171,1514,5950,0,0,0,0,0,46760,2927,17099,,196,98,7490,2097,442,94,2092,0,0,100,0,2646,819,0,100,2489,368,2121,65
912,-n4096,vecadd,1,1,16,8,False,False,simx,True,253764,59127,4.291846,20416,144313,0,0,0,0,0,91816,4975,33483,,194,99,14914,4145,4579,69,4140,0,6248,75,1189,4438,819,0,100,8670,4501,4169,143
913,-n8192,vecadd,1,1,16,8,False,False,simx,True,499524,117793,4.240694,43668,442126,0,5144,0,0,0,181928,9071,66251,,196,99,29762,8241,12911,56,8236,0,38123,49,20883,8022,819,0,100,20803,12538,8265,126
914,-n128,vecadd,1,1,16,16,False,False,simx,True,16935,4214,4.018747,154,642,0,0,0,0,0,4520,999,1875,,127,91,402,177,270,32,172,2,752,43,0,878,811,0,100,265,64,201,21
915,-n2048,vecadd,1,1,16,16,False,False,simx,True,138444,14833,9.333513,2108,7554,0,2609,0,0,0,48424,3695,17747,,196,97,5826,2097,641,88,2092,0,912,89,9,2518,1587,0,100,2457,336,2121,77
916,-n4096,vecadd,1,1,16,16,False,False,simx,True,261324,31612,8.266607,10233,50586,0,0,0,0,0,93480,5743,34131,,194,98,11586,4145,4542,60,4140,0,0,100,0,3414,1587,0,100,8642,4473,4169,95
917,-n8192,vecadd,1,1,16,16,False,False,simx,True,507084,98842,5.130248,59842,315919,0,147,0,0,0,183592,9839,66899,,191,99,23106,8241,14794,35,8236,0,12396,71,54801,5206,1587,0,100,22808,14543,8265,353
918,-n128,vecadd,1,1,16,32,False,False,simx,True,19495,3945,4.941699,65,435,0,0,0,0,0,4520,995,2147,,95,90,338,177,267,21,172,2,656,43,0,834,807,0,100,265,64,201,20
919,-n2048,vecadd,1,1,16,32,False,False,simx,True,153564,11401,13.469345,3089,8680,0,0,0,0,0,51752,5231,19043,,196,96,4994,2097,1121,77,2092,0,2628,72,33,3606,3123,0,100,2441,320,2121,117
920,-n4096,vecadd,1,1,16,32,False,False,simx,True,276444,20660,13.380639,8044,36086,0,0,0,0,0,96808,7279,35427,,196,97,9922,4145,4764,51,4140,0,2812,83,33,4054,3123,0,100,6567,2398,4169,127
921,-n8192,vecadd,1,1,16,32,False,False,simx,True,522204,50037,10.436357,28768,152059,0,1434,0,0,0,186920,11375,68195,,194,98,19778,8241,13810,30,8236,0,0,100,0,4950,3123,0,100,21816,13551,8265,211
922,-n128,vecadd,1,1,32,2,False,False,simx,True,11998,9255,1.29638,37,881,0,0,0,0,0,3688,639,1413,,259,95,1202,177,154,87,172,2,52,96,0,982,451,0,100,268,67,201,17
923,-n2048,vecadd,1,1,32,2,False,False,simx,True,127198,74424,1.709099,2015,28700,0,17,0,0,0,45928,2559,16773,,251,99,17522,2097,731,95,2092,0,3189,86,0,7702,451,0,100,2489,368,2121,42
924,-n4096,vecadd,1,1,32,2,False,False,simx,True,250078,155233,1.610985,18440,431899,0,2,0,0,0,90984,4607,33157,,247,99,34930,4145,7762,77,4140,0,7461,83,0,14870,451,0,100,11850,7681,4169,38
925,-n8192,vecadd,1,1,32,2,False,False,simx,True,495838,308866,1.60535,39229,943222,0,0,0,0,0,181096,8703,65925,,247,99,69746,8241,16359,76,8236,0,14103,84,848,29206,451,0,100,24386,16121,8265,39
926,-n128,vecadd,1,1,32,4,False,False,simx,True,15773,7090,2.224683,41,989,0,0,0,0,0,4520,1023,1735,,259,94,786,177,191,75,172,2,212,81,0,1142,835,0,100,266,65,201,17
927,-n2048,vecadd,1,1,32,4,False,False,simx,True,130976,39347,3.328742,775,7595,0,0,0,0,0,46760,2943,17095,,253,99,10866,2097,515,95,2092,0,2,99,0,4502,835,0,100,2489,368,2121,66
928,-n4096,vecadd,1,1,32,4,False,False,simx,True,253856,89979,2.82128,19086,291414,0,0,0,0,0,91816,4991,33479,,247,99,21618,4145,4973,76,4140,0,6620,79,338,8086,835,0,100,8946,4777,4169,146
929,-n8192,vecadd,1,1,32,4,False,False,simx,True,499616,185358,2.695411,48552,1261764,0,2470,0,0,0,181928,9087,66247,,247,99,43122,8241,16478,61,8236,0,38326,57,2221,15254,835,0,100,24501,16236,8265,35
930,-n128,vecadd,1,1,32,8,False,False,simx,True,16991,5307,3.201621,61,760,0,0,0,0,0,4520,1007,1867,,208,91,530,177,262,50,172,2,361,66,0,966,819,0,100,265,64,201,19
931,-n2048,vecadd,1,1,32,8,False,False,simx,True,138532,22856,6.061078,1179,8984,0,0,0,0,0,48424,3711,17739,,253,98,7538,2097,679,90,2092,0,622,93,0,3478,1603,0,100,2457,336,2121,80
932,-n4096,vecadd,1,1,32,8,False,False,simx,True,261412,47524,5.500631,9382,113842,0,3337,0,0,0,93480,5759,34123,,258,99,14962,4145,4818,67,4140,0,3,99,0,5270,1603,0,100,8815,4646,4169,99
933,-n8192,vecadd,1,1,32,8,False,False,simx,True,507172,124102,4.086735,52204,938102,0,0,0,0,0,183592,9855,66891,,247,99,29810,8241,13204,55,8236,0,12562,75,27528,8854,1603,0,100,21283,13018,8265,382
934,-n128,vecadd,1,1,32,16,False,False,simx,True,19527,4413,4.424881,154,642,0,0,0,0,0,4520,999,2131,,137,91,402,177,270,32,172,2,752,43,0,878,811,0,100,265,64,201,23
935,-n2048,vecadd,1,1,32,16,False,False,simx,True,153644,14958,10.271694,1541,11187,0,0,0,0,0,51752,5247,19027,,258,97,5874,2097,1141,80,2092,0,1966,80,0,4118,3139,0,100,2441,320,2121,104
936,-n4096,vecadd,1,1,32,16,False,False,simx,True,276524,28998,9.535968,7289,74717,0,0,0,0,0,96808,7295,35411,,256,98,11634,4145,4950,57,4140,0,2558,86,0,5014,3139,0,100,6610,2441,4169,134
937,-n8192,vecadd,1,1,32,16,False,False,simx,True,522284,65243,8.005211,27068,353318,0,0,0,0,0,186920,11391,68179,,256,99,23154,8241,13148,43,8236,0,0,100,0,6806,3139,0,100,21300,13035,8265,222
938,-n128,vecadd,1,1,32,32,False,False,simx,True,24647,4144,5.947635,65,435,0,0,0,0,0,4520,995,2659,,105,91,338,177,267,21,172,2,656,43,0,834,807,0,100,265,64,201,20
939,-n2048,vecadd,1,1,32,32,False,False,simx,True,183868,11931,15.410946,2727,16054,0,0,0,0,0,58408,8319,21603,,259,95,5042,2097,2109,58,2092,0,6078,54,0,6742,6211,0,100,2433,312,2121,153
940,-n4096,vecadd,1,1,32,32,False,False,simx,True,306748,20598,14.892125,7325,63162,0,0,0,0,0,103464,10367,37987,,258,97,9970,4145,5359,46,4140,0,7205,66,0,7190,6211,0,100,5551,1382,4169,191
941,-n8192,vecadd,1,1,32,32,False,False,simx,True,552508,41049,13.459719,19511,196394,0,0,0,0,0,193576,14463,70755,,253,98,19826,8241,13385,32,8236,0,5004,84,0,8086,6211,0,100,14923,6658,8265,236
942,-n8,sgemm,1,1,1,2,False,False,simx,True,12480,36012,0.346551,615,2388,0,1957,0,0,0,3202,736,1292,,41,99,1333,101,111,91,97,3,288,83,29,838,624,0,100,245,120,125,15
943,-n16,sgemm,1,1,1,2,False,False,simx,True,69056,190705,0.362109,3820,14210,0,9186,0,0,0,16706,2656,6988,,41,99,8341,293,423,94,289,1,2176,79,68,3238,2352,0,100,653,336,317,19
944,-n32,sgemm,1,1,1,2,False,False,simx,True,438720,1188718,0.36907,8794,76819,0,34,0,0,0,99394,10336,44108,,41,99,57877,1061,650,98,1057,0,16896,77,29,12838,9264,0,100,1775,690,1085,27
945,-n64,sgemm,1,1,1,2,False,False,simx,True,3064256,8411734,0.364284,163146,750912,0,75836,0,0,0,659522,41056,307276,,41,99,428053,4133,13393,96,4129,0,133120,76,943,51238,36912,0,100,16470,12313,4157,18
946,-n128,saxpy,1,1,1,2,False,False,simx,True,1007,6430,0.15661,83,376,0,26,0,0,0,192,160,142,,36,96,162,113,16,90,44,61,0,100,0,30,36,0,100,190,53,137,15
947,-n1024,saxpy,1,1,1,2,False,False,simx,True,5039,28323,0.177912,772,1858,0,26,0,0,0,1088,608,590,,36,99,1058,561,74,93,44,92,0,100,0,30,36,0,100,696,111,585,22
948,-n2048,saxpy,1,1,1,2,False,False,simx,True,9647,53192,0.181362,1740,3722,0,26,0,0,0,2112,1120,1102,,36,99,2082,1073,138,93,44,95,0,100,0,30,36,0,100,1272,175,1097,24
949,-n4096,saxpy,1,1,1,2,False,False,simx,True,18863,123244,0.153054,23672,46898,0,26,0,0,0,4160,2144,2126,,36,99,4130,2097,2186,47,1068,49,0,100,0,30,36,0,100,4344,2223,2121,13
950,-n8192,saxpy,1,1,1,2,False,False,simx,True,37295,242966,0.153499,47139,93405,0,26,0,0,0,8256,4192,4174,,36,99,8226,4145,4362,46,2092,49,0,100,0,30,36,0,100,8568,4399,4169,13
951,-n8,sgemm,1,1,1,4,False,False,simx,True,12600,19752,0.63791,313,1251,0,925,0,0,0,3228,748,1304,,41,98,933,101,63,93,97,3,0,100,0,738,636,0,100,213,88,125,16
952,-n16,sgemm,1,1,1,4,False,False,simx,True,69176,97105,0.712384,1994,9262,0,4408,0,0,0,16732,2668,7000,,41,99,6229,293,231,96,289,1,6528,49,236,2802,2364,0,100,525,208,317,18
953,-n32,sgemm,1,1,1,4,False,False,simx,True,438840,596738,0.735398,5102,55389,0,34,0,0,0,99420,10348,44120,,41,99,45333,1061,394,99,1057,0,50688,47,822,11058,9276,0,100,1519,434,1085,23
954,-n64,sgemm,1,1,1,4,False,False,simx,True,3064376,4280641,0.715868,154669,581649,0,43238,0,0,0,659548,41068,307288,,41,99,345109,4133,11331,96,4129,0,399360,46,47077,44082,36924,0,100,14920,10763,4157,18
955,-n128,saxpy,1,1,1,4,False,False,simx,True,1029,6430,0.160031,83,376,0,26,0,0,0,192,160,146,,36,96,162,113,16,90,44,61,0,100,0,30,36,0,100,190,53,137,15
956,-n1024,saxpy,1,1,1,4,False,False,simx,True,5061,28323,0.178689,772,1858,0,26,0,0,0,1088,608,594,,36,99,1058,561,74,93,44,92,0,100,0,30,36,0,100,696,111,585,22
957,-n2048,saxpy,1,1,1,4,False,False,simx,True,9669,53192,0.181775,1740,3722,0,26,0,0,0,2112,1120,1106,,36,99,2082,1073,138,93,44,95,0,100,0,30,36,0,100,1272,175,1097,24
958,-n4096,saxpy,1,1,1,4,False,False,simx,True,18885,123244,0.153233,23672,46898,0,26,0,0,0,4160,2144,2130,,36,99,4130,2097,2186,47,1068,49,0,100,0,30,36,0,100,4344,2223,2121,13
959,-n8192,saxpy,1,1,1,4,False,False,simx,True,37317,242966,0.153589,47139,93405,0,26,0,0,0,8256,4192,4178,,36,99,8226,4145,4362,46,2092,49,0,100,0,30,36,0,100,8568,4399,4169,13
960,-n8,sgemm,1,1,1,8,False,False,simx,True,12840,11593,1.107565,205,885,0,484,0,0,0,3280,772,1328,,41,97,733,101,43,94,97,3,288,74,0,706,660,0,100,197,72,125,16
961,-n16,sgemm,1,1,1,8,False,False,simx,True,69416,50305,1.379903,1070,3942,0,2168,0,0,0,16784,2692,7024,,41,99,5173,293,135,97,289,1,2176,71,29,2602,2388,0,100,461,144,317,19
962,-n32,sgemm,1,1,1,8,False,False,simx,True,439080,304836,1.440381,7261,48545,0,34,0,0,0,99472,10372,44144,,41,99,39061,1061,266,99,1057,0,118272,25,2236,10186,9300,0,100,1391,306,1085,21
963,-n64,sgemm,1,1,1,8,False,False,simx,True,3064616,2216063,1.38291,151403,482005,0,24457,0,0,0,659600,41092,307312,,41,99,303637,4133,10275,96,4129,0,931840,24,107508,40522,36948,0,100,14120,9963,4157,15
964,-n128,saxpy,1,1,1,8,False,False,simx,True,1073,6430,0.166874,83,376,0,26,0,0,0,192,160,154,,36,96,162,113,16,90,44,61,0,100,0,30,36,0,100,190,53,137,15
965,-n1024,saxpy,1,1,1,8,False,False,simx,True,5105,28323,0.180242,772,1858,0,26,0,0,0,1088,608,602,,36,99,1058,561,74,93,44,92,0,100,0,30,36,0,100,696,111,585,22
966,-n2048,saxpy,1,1,1,8,False,False,simx,True,9713,53192,0.182603,1740,3722,0,26,0,0,0,2112,1120,1114,,36,99,2082,1073,138,93,44,95,0,100,0,30,36,0,100,1272,175,1097,24
967,-n4096,saxpy,1,1,1,8,False,False,simx,True,18929,123244,0.15359,23672,46898,0,26,0,0,0,4160,2144,2138,,36,99,4130,2097,2186,47,1068,49,0,100,0,30,36,0,100,4344,2223,2121,13
968,-n8192,saxpy,1,1,1,8,False,False,simx,True,37361,242966,0.15377,47139,93405,0,26,0,0,0,8256,4192,4186,,36,99,8226,4145,4362,46,2092,49,0,100,0,30,36,0,100,8568,4399,4169,13
969,-n8,sgemm,1,1,1,16,False,False,simx,True,13320,7752,1.718266,397,1026,0,209,0,0,0,3384,820,1376,,41,96,1113,101,38,96,97,3,4097,22,2379,726,708,0,100,189,64,125,16
970,-n16,sgemm,1,1,1,16,False,False,simx,True,69896,26905,2.597881,564,1990,0,1027,0,0,0,16888,2740,7072,,41,99,4645,293,87,98,289,1,0,100,0,2538,2436,0,100,429,112,317,18
971,-n32,sgemm,1,1,1,16,False,False,simx,True,439560,152314,2.88588,1853,14867,0,34,0,0,0,99576,10420,44192,,41,99,35925,1061,202,99,1057,0,50688,42,1161,9786,9348,0,100,1327,242,1085,20
972,-n64,sgemm,1,1,1,16,False,False,simx,True,3065096,1264829,2.423328,230833,396689,0,17239,0,0,0,659704,41140,307360,,41,99,282901,4133,9700,96,4129,0,1996800,12,229126,38778,36996,0,100,13673,9516,4157,16
973,-n128,saxpy,1,1,1,16,False,False,simx,True,1161,6430,0.18056,83,376,0,26,0,0,0,192,160,170,,36,96,162,113,16,90,44,61,0,100,0,30,36,0,100,190,53,137,15
974,-n1024,saxpy,1,1,1,16,False,False,simx,True,5193,28323,0.183349,772,1858,0,26,0,0,0,1088,608,618,,36,99,1058,561,74,93,44,92,0,100,0,30,36,0,100,696,111,585,22
975,-n2048,saxpy,1,1,1,16,False,False,simx,True,9801,53192,0.184257,1740,3722,0,26,0,0,0,2112,1120,1130,,36,99,2082,1073,138,93,44,95,0,100,0,30,36,0,100,1272,175,1097,24
976,-n4096,saxpy,1,1,1,16,False,False,simx,True,19017,123244,0.154304,23672,46898,0,26,0,0,0,4160,2144,2154,,36,99,4130,2097,2186,47,1068,49,0,100,0,30,36,0,100,4344,2223,2121,13
977,-n8192,saxpy,1,1,1,16,False,False,simx,True,37449,242966,0.154133,47139,93405,0,26,0,0,0,8256,4192,4202,,36,99,8226,4145,4362,46,2092,49,0,100,0,30,36,0,100,8568,4399,4169,13
978,-n8,sgemm,1,1,1,32,False,False,simx,True,14280,5845,2.443114,494,946,0,86,0,0,0,3592,916,1472,,41,94,1079,101,30,97,97,3,8461,12,3405,808,804,0,100,185,60,125,15
979,-n16,sgemm,1,1,1,32,False,False,simx,True,70856,18064,3.922498,3245,4868,0,463,0,0,0,17096,2836,7168,,41,98,8349,293,102,98,289,1,63849,11,12450,2578,2532,0,100,413,96,317,15
980,-n32,sgemm,1,1,1,32,False,False,simx,True,440520,78394,5.619308,1454,6380,0,34,0,0,0,99784,10516,44288,,41,99,34357,1061,170,99,1057,0,16896,67,29,9658,9444,0,100,1295,210,1085,34
981,-n64,sgemm,1,1,1,32,False,False,simx,True,3066056,604356,5.073261,85502,168947,0,14110,0,0,0,659912,41236,307456,,41,99,272533,4133,9315,96,4129,0,931840,22,204830,37978,37092,0,100,13352,9195,4157,18
982,-n128,saxpy,1,1,1,32,False,False,simx,True,1337,6430,0.207932,83,376,0,26,0,0,0,192,160,202,,36,96,162,113,16,90,44,61,0,100,0,30,36,0,100,190,53,137,15
983,-n1024,saxpy,1,1,1,32,False,False,simx,True,5369,28323,0.189563,772,1858,0,26,0,0,0,1088,608,650,,36,99,1058,561,74,93,44,92,0,100,0,30,36,0,100,696,111,585,22
984,-n2048,saxpy,1,1,1,32,False,False,simx,True,9977,53192,0.187566,1740,3722,0,26,0,0,0,2112,1120,1162,,36,99,2082,1073,138,93,44,95,0,100,0,30,36,0,100,1272,175,1097,24
985,-n4096,saxpy,1,1,1,32,False,False,simx,True,19193,123244,0.155732,23672,46898,0,26,0,0,0,4160,2144,2186,,36,99,4130,2097,2186,47,1068,49,0,100,0,30,36,0,100,4344,2223,2121,13
986,-n8192,saxpy,1,1,1,32,False,False,simx,True,37625,242966,0.154857,47139,93405,0,26,0,0,0,8256,4192,4234,,36,99,8226,4145,4362,46,2092,49,0,100,0,30,36,0,100,8568,4399,4169,13
987,-n8,sgemm,1,1,2,2,False,False,simx,True,12604,19753,0.63808,345,1937,0,1726,0,0,0,3228,749,1302,,57,99,1336,101,116,91,97,3,0,100,0,854,637,0,100,214,89,125,16
988,-n16,sgemm,1,1,2,2,False,False,simx,True,69180,97106,0.712417,2129,13117,0,8580,0,0,0,16732,2669,6998,,57,99,8344,293,440,94,289,1,2176,79,50,3254,2365,0,100,526,209,317,19
989,-n32,sgemm,1,1,2,2,False,False,simx,True,438844,596663,0.735497,5270,69762,0,22,0,0,0,99420,10349,44118,,57,99,57880,1061,717,98,1057,0,16896,77,28,12854,9277,0,100,1520,435,1085,24
990,-n64,sgemm,1,1,2,2,False,False,simx,True,3064380,4248958,0.721207,132084,764767,0,79622,0,0,0,659548,41069,307286,,57,99,428056,4133,18147,95,4129,0,133120,76,2051,51254,36925,0,100,14921,10764,4157,18
991,-n128,saxpy,1,1,2,2,False,False,simx,True,1029,6424,0.160181,83,376,0,0,0,0,0,192,160,144,,37,96,162,113,17,89,44,61,0,100,0,30,36,0,100,190,53,137,15
992,-n1024,saxpy,1,1,2,2,False,False,simx,True,5061,28323,0.178689,778,1864,0,0,0,0,0,1088,608,592,,37,99,1058,561,75,92,44,92,0,100,0,30,36,0,100,696,111,585,22
993,-n2048,saxpy,1,1,2,2,False,False,simx,True,9669,53192,0.181775,1746,3728,0,0,0,0,0,2112,1120,1104,,37,99,2082,1073,139,93,44,95,0,100,0,30,36,0,100,1272,175,1097,24
994,-n4096,saxpy,1,1,2,2,False,False,simx,True,18885,123131,0.153373,23565,46790,0,0,0,0,0,4160,2144,2128,,37,99,4130,2097,2187,47,1068,49,0,100,0,30,36,0,100,4344,2223,2121,13
995,-n8192,saxpy,1,1,2,2,False,False,simx,True,37317,242853,0.153661,47032,93297,0,0,0,0,0,8256,4192,4176,,37,99,8226,4145,4363,46,2092,49,0,100,0,30,36,0,100,8568,4399,4169,13
996,-n8,sgemm,1,1,2,4,False,False,simx,True,12842,11594,1.107642,228,1409,0,905,0,0,0,3280,773,1324,,57,98,936,101,72,92,97,3,282,78,0,766,661,0,100,198,73,125,16
997,-n16,sgemm,1,1,2,4,False,False,simx,True,69418,50306,1.379915,1149,6942,0,4112,0,0,0,16784,2693,7020,,57,99,6232,293,248,96,289,1,2176,74,28,2830,2389,0,100,462,145,317,18
998,-n32,sgemm,1,1,2,4,False,False,simx,True,439082,300529,1.46103,3122,75417,0,22,0,0,0,99472,10373,44140,,57,99,45336,1061,461,98,1057,0,50688,47,563,11086,9301,0,100,1392,307,1085,21
999,-n64,sgemm,1,1,2,4,False,False,simx,True,3064618,2170354,1.412036,113252,726483,0,48771,0,0,0,659600,41093,307308,,57,99,345112,4133,16035,95,4129,0,399362,46,24789,44110,36949,0,100,14121,9964,4157,16
