benchmark,parameters,threads,warps,cores,configuration,status,cycles,dynamic_instructions,issued_instructions,active_lane_instructions,simd_utilization,vx_yield_count,subgroup_switch_count,watchdog_switch_count,peak_live_split_contexts,normalized_time,normalized_instructions,wall_seconds,notes
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,34122,1736,1736,24960,0.8986175115207373,32,31,0,2,0.5276570739326086,0.17714285714285713,2.622,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,198416,36440,36440,420736,0.7216245883644347,0,0,0,0,1.0,1.0,6.782,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":512,""stride"":1}",16,8,1,SCS,PASS,82944,4184,4184,55680,0.8317399617590823,128,123,0,2,0.418030803967422,0.11481888035126235,4.226,
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,63448,10480,10480,116904,0.6971851145038168,0,0,0,0,1.0,1.0,3.223,
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,43420,2511,2511,35200,0.8761449621664675,187,32,0,2,0.6843399319127474,0.23959923664122137,2.973,
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,196587,37128,37128,421424,0.7094106873518639,0,0,0,0,1.0,1.0,8.037,
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":512,""stride"":1}",16,8,1,SCS,PASS,152958,8859,8859,116840,0.8243029687323625,1063,128,0,2,0.7780677257397488,0.2386069812540401,5.58,
pathfinder,"{""args"":""-r16 -c64 -y2 -b16""}",16,8,1,IPDOM_SW,PASS,337950,18580,18580,275654,0.9272537674919268,0,0,0,0,1.0,1.0,12.499,
pathfinder,"{""args"":""-r16 -c64 -y2 -b16""}",16,8,1,IPDOM_native,PASS,337950,18580,18580,275654,0.9272537674919268,0,0,0,0,1.0,1.0,13.046,
pathfinder,"{""args"":""-r16 -c64 -y2 -b16""}",16,8,1,ITS,,,,,,,,,,,,,,
pathfinder,"{""args"":""-r16 -c64 -y2 -b16""}",16,8,1,SCS,PASS,337950,18580,18580,275654,0.9272537674919268,0,0,0,1,1.0,1.0,14.004,
psort,"{""args"":""-f -n256""}",16,8,1,IPDOM_SW,PASS,1527024,869272,869272,869272,0.0625,0,0,0,0,1.0,1.0,36.858,
psort,"{""args"":""-f -n256""}",16,8,1,IPDOM_native,PASS,1527024,869272,869272,869272,0.0625,0,0,0,0,1.0,1.0,35.908,
psort,"{""args"":""-f -n256""}",16,8,1,ITS,,,,,,,,,,,,,,
psort,"{""args"":""-f -n256""}",16,8,1,SCS,PASS,1527024,869272,869272,869272,0.0625,0,0,0,1,1.0,1.0,32.296,
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":16,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,1648539,268864,268864,467432,0.10865902463699119,0,0,0,0,1.0,1.0,36.961,
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":16,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":16,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":16,""size"":256,""stride"":1}",16,8,1,SCS,PASS,5143818,1654954,1654954,2358204,0.08905851763855673,323306,321426,0,16,3.1202282748542802,6.1553573553915735,107.124,
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,434967,75756,75756,274324,0.22632200749775597,0,0,0,0,1.0,1.0,10.643,
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
tl_cg,"{""local"":32,""percent"":100,""resources"":1,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,973476,209866,209866,612561,0.18242622673515482,39818,37664,0,11,2.2380456448420225,2.770288822007498,27.937,
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":16}",16,8,1,IPDOM_SW,PASS,356452,50592,50592,249160,0.3078055819101834,0,0,0,0,1.0,1.0,13.644,
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":16}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":16}",16,8,1,ITS,,,,,,,,,,,,,,
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":16}",16,8,1,SCS,PASS,404753,88971,88971,369106,0.25928813883175417,16535,14674,0,7,1.135504920718638,1.7585981973434535,14.786,
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,360548,51772,51772,250340,0.3022145174998068,0,0,0,0,1.0,1.0,10.19,
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
tl_fg,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,641497,137046,137046,323901,0.14771545685390308,25343,24692,0,12,1.7792277311204057,2.64710654407788,14.702,
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":16}",16,8,1,IPDOM_SW,PASS,331301,30604,30604,229172,0.46801888642007583,0,0,0,0,1.0,1.0,12.196,
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":16}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":16}",16,8,1,ITS,,,,,,,,,,,,,,
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":16}",16,8,1,SCS,PASS,150844,5706,5706,61336,0.6718366631615843,554,398,0,2,0.4553080129549866,0.18644621618089138,5.327,
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,326332,30980,30980,229548,0.4630971594577147,0,0,0,0,1.0,1.0,12.547,
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
tl_fg,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,146269,5521,5521,60056,0.6798587212461511,517,405,0,2,0.44822144319282203,0.17821174951581664,4.574,
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":16}",16,8,1,IPDOM_SW,PASS,337295,36764,36764,235332,0.40007208138396255,0,0,0,0,1.0,1.0,8.436,
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":16}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":16}",16,8,1,ITS,,,,,,,,,,,,,,
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":16}",16,8,1,SCS,PASS,149773,15286,15286,144336,0.5901478477037813,2470,1918,0,2,0.4440415659882299,0.41578718311391577,6.03,
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,329999,35740,35740,234308,0.40974398433128145,0,0,0,0,1.0,1.0,12.593,
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
tl_fg,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,238987,15041,15041,141576,0.5882920018615784,2421,1777,0,2,0.7242052248643178,0.42084499160604366,9.529,
